model_year,milage,accident,clean_title,price,car_id,log_price,car_age,engine_hp,engine_displacement_L,num_cylinders,is_turbo_supercharged,milage_per_year,is_luxury,is_electric,is_hybrid,is_common_color,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,fuel_type_Unknown,fuel_type_not supported,transmission_CVT,transmission_Manual,transmission_Unknown,engine_fuel_detail_Electric,engine_fuel_detail_Flex Fuel,engine_fuel_detail_Gasoline,engine_fuel_detail_Hybrid,engine_fuel_detail_Unknown,brand_freq,model_freq,ext_col_freq,int_col_freq,brand_model_freq
2018,0.4957623061396732,0,0.0,25999.0,1109,10.165851817003619,-0.4070097921090768,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,0,1.4314185465558582,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.009478672985781991,0.0009977550511349464,0.20354203043152905,0.0002494387627837366,0.0009977550511349464
2011,2.1607244858193,1,0.0,7700.0,1110,8.94910546953925,0.7397689022641183,-1.3571427436014318,-0.8772789650515964,-1.4946036202328241,0,1.3715248078905908,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0002494387627837366,0.12372162634073335,0.11773509603392367,0.0002494387627837366
2018,-0.12177360252246976,0,0.0,29497.0,1111,10.292077743419448,-0.4070097921090768,-1.0925228742925608,-1.2460737399576782,-1.4946036202328241,0,0.3509555771479572,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0022449488650536295,0.22649039660763282,0.5061112496882015,0.0022449488650536295
2010,0.4102585110379903,1,0.0,17000.0,1112,9.741027444837728,0.9035944300317176,-0.2165398586494016,-0.06593046025821621,-0.13420722710911134,0,-0.25592302774115233,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0009977550511349464,0.22649039660763282,0.5061112496882015,0.0009977550511349464
2012,-0.5383344759075863,1,0.0,20199.0,1113,9.913437883389296,0.575943374496519,-1.4666406205568268,-1.2460737399576782,-1.4946036202328241,0,-0.9425998941007747,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.015964080818159143,0.0007483162883512097,0.08730356697430781,0.13444749314043403,0.0007483162883512097
2015,-0.1981360838110002,0,0.0,16250.0,1114,9.69590972432601,0.0844667911937211,-1.4118916820791292,-1.5411095598825437,-1.4946036202328241,0,-0.32828960959997056,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09628336243452232,0.0004988775255674732,0.20354203043152905,0.11773509603392367,0.0004988775255674732
2015,-0.8476474667317013,1,0.0,59598.0,1115,10.995394074389191,0.0844667911937211,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-1.1237754936233941,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.0014966325767024195,0.22649039660763282,0.5061112496882015,0.0014966325767024195
2023,-1.092741771814047,0,0.0,31113.0,1116,10.345413157647068,-1.2261374309470734,-0.16179092017170416,-1.5411095598825437,-0.13420722710911134,0,-0.7139818644718522,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.018957345971563982,0.0002494387627837366,0.0009977550511349464,0.002993265153404839,0.0002494387627837366
2010,0.00157676169266207,1,0.0,20900.0,1117,9.94755228369823,0.9035944300317176,-0.6636561895505975,-0.5822431451267309,-0.13420722710911134,0,-0.589610341221127,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.05013719131953105,0.0014966325767024195,0.12372162634073335,0.11773509603392367,0.0014966325767024195
2016,1.0147709161295124,0,0.0,27750.0,1118,10.231027154561334,-0.07935873657387821,-0.5267838433563538,0.22910535966664922,-0.13420722710911134,0,1.4637299359251836,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2019,-0.6046568112716293,0,0.0,18200.0,1119,9.809231816610408,-0.5708353198766761,-1.1563966358498745,-0.13968941523943265,-0.13420722710911134,0,-0.3093254897019157,0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.017959590920429036,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2016,0.41087048183719715,0,0.0,18750.0,1120,9.839002363309719,-0.07935873657387821,-0.8005285357448411,-1.2460737399576782,-1.4946036202328241,0,0.6419253824178808,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2012,1.8795621517587002,0,0.0,19550.0,1121,9.88078171500049,0.575943374496519,-0.6636561895505975,1.2617307294036788,1.2261891660146014,0,1.3353286047599655,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09628336243452232,0.0004988775255674732,0.20354203043152905,0.11773509603392367,0.0004988775255674732
2004,-0.5606714100786365,0,0.0,24900.0,1122,10.122663242288953,1.8865475966373135,-0.2347895048086341,0.966694909478813,1.2261891660146014,0,-1.2066162300409746,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.001247193813918683,0.22649039660763282,0.11773509603392367,0.001247193813918683
2018,-0.6448173949695791,0,0.0,22000.0,1123,9.99884318585288,-0.4070097921090768,-1.3480179205218155,-0.9510379200328128,-1.4946036202328241,0,-0.5641805974302874,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2018,0.7334364652816358,0,0.0,40998.0,1124,10.621302955145095,-0.4070097921090768,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,1.847261777914484,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.001247193813918683,0.0002494387627837366,0.0002494387627837366,0.001247193813918683
2021,-0.8077546202584045,0,0.0,135800.0,1125,11.81894585784987,-0.8984863754118747,0.8054403262676174,0.22910535966664922,1.2261891660146014,0,-0.2851226195150201,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0022449488650536295,0.20354203043152905,0.03916188575704665,0.0022449488650536295
2016,0.5026278535432751,0,0.0,39500.0,1126,10.584081267024454,-0.07935873657387821,3.123145388490143,-0.13968941523943265,-0.13420722710911134,0,0.7667913729089835,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0002494387627837366,0.09329009728111748,0.031928161636318286,0.0002494387627837366
2010,-0.44401447647982967,1,0.0,44800.0,1127,10.709985739582528,0.9035944300317176,0.8054403262676174,0.966694909478813,1.2261891660146014,0,-0.9534341317725266,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0009977550511349464,0.08730356697430781,0.5061112496882015,0.0009977550511349464
2010,0.5130504812172668,0,0.0,13000.0,1128,9.472781556562168,0.9035944300317176,-0.25303915096786656,-0.5084841901455145,-0.13420722710911134,0,-0.1719937198349819,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0014966325767024195,0.22649039660763282,0.5061112496882015,0.0014966325767024195
2022,-1.1592553480528422,0,0.0,162500.0,1129,11.998439434579149,-1.062311903179474,2.4022843652004595,0.22910535966664922,1.2261891660146014,0,-1.2813439859175648,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.08730356697430781,0.5061112496882015,0.0004988775255674732
2006,0.8659855155723456,0,0.0,5000.0,1130,8.517393171418904,1.5588965411021147,-0.4811597279582726,0.6716590895539472,1.2261891660146014,0,-0.24542826875009432,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0074831628835120975,0.0002494387627837366,0.010476428036916938,0.13444749314043403,0.0002494387627837366
2016,0.44525559111763235,0,0.0,18500.0,1131,9.825580063659602,-0.07935873657387821,0.0663296568187019,-0.7297610550891636,-0.13420722710911134,0,0.6887175981125457,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.012970815664754302,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2018,-0.4185220678753691,0,0.0,37000.0,1132,10.518700218288165,-0.4070097921090768,0.5681949261975952,1.409248639366111,1.2261891660146014,0,-0.16824617864475291,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.028934896482913443,0.001247193813918683,0.08730356697430781,0.11773509603392367,0.001247193813918683
2020,-0.7924935984531835,0,0.0,114998.0,1133,11.652678711655406,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.5110056647560735,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.05013719131953105,0.003991020204539786,0.08730356697430781,0.03317535545023697,0.003991020204539786
1993,0.8082881436596242,0,0.0,15300.0,1134,9.635673464721814,3.020220248789112,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.8183933392347756,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.0002494387627837366,0.20354203043152905,0.11773509603392367,0.0002494387627837366
2015,-0.08830644944084484,0,0.0,24995.0,1135,10.126471091048971,0.0844667911937211,-0.25303915096786656,-0.5084841901455145,-0.13420722710911134,0,-0.19377630300318802,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0004988775255674732,0.08730356697430781,0.13444749314043403,0.0004988775255674732
2022,-0.9052683422945219,0,0.0,69685.0,1136,11.151754715741239,-1.062311903179474,-0.16179092017170416,1.4830075943473278,-0.13420722710911134,0,-0.244446182846076,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.0004988775255674732,0.0009977550511349464,0.0032427039161885755,0.0004988775255674732
2013,-0.02955725271698671,1,0.0,12995.0,1137,9.472396896788991,0.4121178467289197,-1.1472718127702581,-0.8772789650515964,-1.4946036202328241,0,-0.3684273372228192,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2010,0.13927019151420458,1,0.0,10900.0,1138,9.296609807128359,0.9035944300317176,-1.74951013602493,-1.2460737399576782,-1.4946036202328241,0,-0.4771841055142568,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09628336243452232,0.0014966325767024195,0.20354203043152905,0.11773509603392367,0.0014966325767024195
2022,-1.1454860050706879,0,0.0,47500.0,1139,10.768506042432708,-1.062311903179474,-0.07054268937554173,-0.13968941523943265,-0.13420722710911134,0,-1.2251308680641295,0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.018957345971563982,0.0004988775255674732,0.06510351708655525,0.5061112496882015,0.0004988775255674732
2014,0.06086143286582621,0,0.0,25990.0,1140,10.165505603232393,0.2482923189613204,0.04808001065946941,-0.5084841901455145,-0.13420722710911134,0,-0.1556621056707452,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.09329009728111748,0.5061112496882015,0.0004988775255674732
2018,-0.2623356454652944,0,0.0,38000.0,1141,10.545367754151743,-0.4070097921090768,0.486071518481049,1.4830075943473278,1.2261891660146014,0,0.10502318653917835,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0004988775255674732,0.22649039660763282,0.11773509603392367,0.0004988775255674732
2013,-0.19540133930204456,0,0.0,35000.0,1142,10.463131911491967,0.4121178467289197,-0.3899114971621102,-0.06593046025821621,-0.13420722710911134,0,-0.5376912809814959,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0002494387627837366,0.01845846844599651,0.5061112496882015,0.0002494387627837366
2006,-0.055030537233972075,0,0.0,16500.0,1143,9.711176264112805,1.5588965411021147,0.6046942185160602,0.3766232696290821,1.2261891660146014,0,-0.8391176888863741,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008480917934647045,0.0007483162883512097,0.12372162634073335,0.13444749314043403,0.0007483162883512097
2006,-0.6840217742937683,0,0.0,16750.0,1144,9.726213236963687,1.5588965411021147,-0.2347895048086341,0.966694909478813,1.2261891660146014,0,-1.2445671288424007,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0002494387627837366,0.08730356697430781,0.13444749314043403,0.0002494387627837366
2002,3.0160684222357346,1,0.0,5000.0,1145,8.517393171418904,2.214198652172512,-0.25303915096786656,2.1468381891782746,1.2261891660146014,0,1.4536142903211238,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02269892741332003,0.0002494387627837366,0.22649039660763282,0.11773509603392367,0.0002494387627837366
2011,0.7397665382359316,1,0.0,17000.0,1146,9.741027444837728,0.7397689022641183,-0.6089072510729,0.22910535966664922,-0.13420722710911134,0,0.12844531897810965,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.028934896482913443,0.0002494387627837366,0.12372162634073335,0.11773509603392367,0.0002494387627837366
2023,-1.2220588513214456,0,0.0,109900.0,1147,11.60733523953139,-1.2261374309470734,-0.16179092017170416,0.524141179591515,-0.13420722710911134,1,-1.5058841622321195,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0032427039161885755,0.001995510102269893,0.5061112496882015,0.0032427039161885755
2016,-1.2239138878065414,0,0.0,489000.0,1148,13.100119813444692,-0.07935873657387821,-0.16179092017170416,0.22910535966664922,-0.13420722710911134,0,-1.5515338983555966,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.05013719131953105,0.0004988775255674732,0.20354203043152905,0.0002494387627837366,0.0004988775255674732
2023,-1.1673257129673826,0,0.0,81998.0,1149,11.314462331050079,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-1.1707134470310125,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.03242703916188576,0.0004988775255674732,0.001247193813918683,0.5061112496882015,0.0004988775255674732
2016,0.8086132531467028,1,0.0,22000.0,1150,9.99884318585288,-0.07935873657387821,0.522570810799514,0.966694909478813,1.2261891660146014,0,1.1831848384899843,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09628336243452232,0.0014966325767024195,0.20354203043152905,0.11773509603392367,0.0014966325767024195
2022,-1.1416994357505954,0,0.0,114998.0,1151,11.652678711655406,-1.062311903179474,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-1.209672260654435,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0007483162883512097,0.0037415814417560487,0.0002494387627837366,0.0007483162883512097
2010,-0.9727954951695034,0,0.0,71400.0,1152,11.17606715383184,0.9035944300317176,0.522570810799514,0.08158744970421634,-0.13420722710911134,0,-1.385182106396827,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.05013719131953105,0.003492142678972312,0.22649039660763282,0.5061112496882015,0.003492142678972312
2008,-0.3445692216087156,0,0.0,11400.0,1153,9.34145634983372,1.2312454855669162,-0.8461526511429223,-0.36096628018308163,-0.13420722710911134,0,-0.9580267067605523,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.009478672985781991,0.0004988775255674732,0.20354203043152905,0.13444749314043403,0.0004988775255674732
2021,-0.8269169559085692,0,0.0,27798.0,1154,10.232755327808727,-0.8984863754118747,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.343795061274543,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.006984285357944624,0.0009977550511349464,0.0002494387627837366,0.5061112496882015,0.0009977550511349464
2020,-0.009897690792466473,1,0.0,20499.0,1155,9.9281801651265,-0.7346608476442754,-1.6126377898306865,-1.61486851486376,-1.4946036202328241,0,1.4059553425758198,0,0,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.015714642055375407,0.0002494387627837366,0.20354203043152905,0.5061112496882015,0.0002494387627837366
2006,-0.6433830884089381,0,0.0,36250.0,1156,10.498222246109226,1.5588965411021147,-0.16179092017170416,-0.21344837022064908,-0.13420722710911134,0,-1.218371322825175,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.05013719131953105,0.0007483162883512097,0.22649039660763282,0.0002494387627837366,0.0007483162883512097
2022,-0.754780897952061,0,0.0,47800.0,1157,10.774801838762809,-1.062311903179474,1.161308426372651,-0.13968941523943265,-0.13420722710911134,0,0.3699163510270918,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.002494387627837366,0.20354203043152905,0.031928161636318286,0.002494387627837366
2020,-0.5606714100786365,0,0.0,71950.0,1158,11.183740610759584,-0.7346608476442754,2.639529765270482,0.524141179591515,1.2261891660146014,0,0.0568405140933769,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0002494387627837366,0.008979795460214518,0.5061112496882015,0.0002494387627837366
2004,0.1780920890888895,0,0.0,16000.0,1159,9.680406499268875,1.8865475966373135,0.1119537722167831,0.3766232696290821,1.2261891660146014,0,-0.7757605271286334,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.09329009728111748,0.11773509603392367,0.0002494387627837366
2021,-0.3092087838670445,0,0.0,69998.0,1160,11.156236235215168,-0.8984863754118747,-0.16179092017170416,2.2205971441594916,-0.13420722710911134,1,1.24135630686123,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09628336243452232,0.0009977550511349464,0.0004988775255674732,0.5061112496882015,0.0009977550511349464
2023,-1.1385630854046604,0,0.0,32500.0,1161,10.389026137075234,-1.2261374309470734,-1.6582619052287677,-1.2460737399576782,-1.4946036202328241,0,-0.9945790110902493,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2019,-0.6317938913989583,1,0.0,33500.0,1162,10.419330568113901,-0.5708353198766761,-0.4355356125601914,-0.06593046025821621,-0.13420722710911134,0,-0.36471883291998825,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.02269892741332003,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2020,-0.7895867371569509,0,0.0,80998.0,1163,11.302192087899355,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.5038853364946384,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0002494387627837366,0.20354203043152905,0.5061112496882015,0.0002494387627837366
2015,-0.6582042562022291,1,0.0,29000.0,1164,10.275085591132715,0.0844667911937211,0.011580718341004444,-0.5084841901455145,-0.13420722710911134,0,-0.8917558496833408,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2016,0.904233690522774,1,0.0,14599.0,1165,9.588776807696428,-0.07935873657387821,-0.2165398586494016,-0.06593046025821621,-0.13420722710911134,0,1.3133077964840474,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.001746071339486156,0.08730356697430781,0.13444749314043403,0.001746071339486156
2014,1.1979031777921638,1,0.0,19990.0,1166,9.903037451255743,0.2482923189613204,0.0024558952613882024,0.00782849472300023,-0.13420722710911134,0,1.1103254455011633,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.014716887004240458,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2017,-0.2699852804553801,1,0.0,28890.0,1167,10.271285406914535,-0.2431842643414775,-0.4355356125601914,-0.06593046025821621,-0.13420722710911134,0,-0.11999658582055442,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.014716887004240458,0.0002494387627837366,0.06510351708655525,0.03916188575704665,0.0002494387627837366
2011,2.4724088634903416,0,0.0,9950.0,1168,9.205428327615163,0.7397689022641183,-0.07054268937554173,1.187971774422462,1.2261891660146014,0,1.6441918896689496,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07283611873285109,0.0009977550511349464,0.22649039660763282,0.5061112496882015,0.0009977550511349464
2021,-0.5978677602179282,0,0.0,44750.0,1169,10.70886906982204,-0.8984863754118747,0.486071518481049,1.4830075943473278,1.2261891660146014,0,0.35752213927815746,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.001746071339486156,0.01845846844599651,0.5061112496882015,0.001746071339486156
2022,-0.4153283452670083,0,0.0,35750.0,1170,10.484333519758916,-1.062311903179474,-0.910026412700236,-1.2460737399576782,-1.4946036202328241,0,1.7557258536638607,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2016,-0.3560054259188937,0,0.0,35300.0,1171,10.471666571132038,-0.07935873657387821,0.9240630263026286,0.7454180445351639,1.2261891660146014,0,-0.40166074069450275,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0004988775255674732,0.22649039660763282,0.13444749314043403,0.0004988775255674732
2019,-0.1093429456635805,0,0.0,21000.0,1172,9.952325334619427,-0.5708353198766761,-0.2165398586494016,-0.06593046025821621,-0.13420722710911134,0,0.7017298939119522,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.001746071339486156,0.22649039660763282,0.5061112496882015,0.001746071339486156
2004,1.3249636149774873,1,0.0,9500.0,1173,9.15915233520675,1.8865475966373135,-0.307788089445564,0.3766232696290821,1.2261891660146014,0,-0.10689134505115244,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.011723621850835619,0.0002494387627837366,0.22649039660763282,0.13444749314043403,0.0002494387627837366
2020,-1.1666181217307996,0,0.0,150000.0,1174,11.918397239722838,-0.7346608476442754,2.940648926897818,1.8518023692534096,1.2261891660146014,0,-1.4274200185616996,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0007483162883512097,0.22649039660763282,0.5061112496882015,0.0007483162883512097
2012,0.6794300422516307,1,0.0,24000.0,1175,10.085850775128717,0.575943374496519,-1.2750193358848856,-0.5084841901455145,-0.13420722710911134,0,0.20467020383293935,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07857321027687703,0.0014966325767024195,0.20354203043152905,0.03317535545023697,0.001247193813918683
2022,-1.0735220639014567,0,0.0,42999.0,1176,10.668955394675699,-1.062311903179474,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,-0.9313392535051347,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.0022449488650536295,0.0002494387627837366,0.0002494387627837366,0.0022449488650536295
2003,1.4741314972841584,1,0.0,5700.0,1177,8.648396877031582,2.0503731244049126,-0.8917767665410035,0.7454180445351639,1.2261891660146014,0,-0.09178356265547818,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0002494387627837366,0.06510351708655525,0.11773509603392367,0.0002494387627837366
2012,0.23489062889027576,0,0.0,13800.0,1178,9.53249633228804,0.575943374496519,-1.065148405053712,-1.2460737399576782,-1.4946036202328241,0,-0.21413554120010528,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0009977550511349464,0.20354203043152905,0.5061112496882015,0.0009977550511349464
2018,0.04431909719976589,1,0.0,31500.0,1179,10.357774570341576,-0.4070097921090768,-0.6910306587894461,-1.2460737399576782,-1.4946036202328241,0,0.6415573203366974,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.001247193813918683,0.0002494387627837366,0.03916188575704665,0.001247193813918683
2012,-0.062488931349305624,0,0.0,19500.0,1180,9.87822102528824,0.575943374496519,0.04808001065946941,-0.5084841901455145,-0.13420722710911134,0,-0.4943002792196296,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.20354203043152905,0.11773509603392367,0.0002494387627837366
2015,-0.48226265143025815,0,0.0,52590.0,1181,10.870300281424473,0.0844667911937211,1.0244360801784071,0.8191769995163801,1.2261891660146014,0,-0.6762722312451729,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2020,-1.1114451293648067,0,0.0,128900.0,1182,11.766799946849087,-0.7346608476442754,2.028166618936194,0.22910535966664922,1.2261891660146014,0,-1.292274314389066,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0004988775255674732,0.22649039660763282,0.13444749314043403,0.0004988775255674732
2023,-1.1936787055082279,0,0.0,51500.0,1183,10.849356503939038,-1.2261374309470734,1.161308426372651,1.8518023692534096,1.2261891660146014,0,-1.3320919395352493,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.07283611873285109,0.004240458967323522,0.06510351708655525,0.5061112496882015,0.004240458967323522
2023,-1.0349296553764744,0,0.0,61998.0,1184,11.034873534864897,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.3599563326574056,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.0004988775255674732,0.0007483162883512097,0.5061112496882015,0.0004988775255674732
2018,-0.8934305321473642,0,0.0,67000.0,1185,11.112462823634855,-0.4070097921090768,1.1521836032930346,0.7454180445351639,1.2261891660146014,0,-0.9991630570104401,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008480917934647045,0.0002494387627837366,0.06510351708655525,0.5061112496882015,0.0002494387627837366
2022,-0.6317938913989583,1,0.0,67963.0,1186,11.126733432205649,-1.062311903179474,-0.16179092017170416,2.1468381891782746,-0.13420722710911134,0,0.8720087967429828,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02269892741332003,0.0007483162883512097,0.0002494387627837366,0.014716887004240458,0.0007483162883512097
2020,-0.7765058613239044,1,0.0,49427.0,1187,10.808272344224081,-0.7346608476442754,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,-0.4718438593181804,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.026689947617859814,0.0002494387627837366,0.0002494387627837366,0.014716887004240458,0.0002494387627837366
2022,-0.814849656711709,0,0.0,43389.0,1188,10.677984278792396,-1.062311903179474,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,0.12468662439148132,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.0007483162883512097,0.003492142678972312,0.0032427039161885755,0.0007483162883512097
