model_year,milage,accident,clean_title,price,log_price,car_age,engine_hp,engine_displacement_L,num_cylinders,is_turbo_supercharged,milage_per_year,is_luxury,is_electric,is_hybrid,is_common_color,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,fuel_type_Unknown,fuel_type_not supported,transmission_CVT,transmission_Manual,transmission_Unknown,engine_fuel_detail_Electric,engine_fuel_detail_Flex Fuel,engine_fuel_detail_Gasoline,engine_fuel_detail_Hybrid,engine_fuel_detail_Unknown,brand_freq,model_freq,ext_col_freq,int_col_freq,brand_model_freq
2004,0.0933723815736904,0,0.0,37900.0,10.542732775946709,1.8865475966373135,2.028166618936194,1.7042844592909767,2.5865855591383142,0,-0.8251699888944463,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008231479171863308,0.001247193813918683,0.09329009728111748,0.5061112496882015,0.001247193813918683
2018,-0.47461301644017245,0,0.0,53600.0,10.889323003601277,-0.4070097921090768,2.028166618936194,0.966694909478813,1.2261891660146014,0,-0.2663849048793308,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.011723621850835619,0.0014966325767024195,0.20354203043152905,0.5061112496882015,0.0014966325767024195
2021,-0.5396349138559009,0,0.0,85000.0,11.350418300109132,-0.8984863754118747,0.8419396185860825,1.8518023692534096,1.2261891660146014,0,0.5358228997658839,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0009977550511349464,0.20354203043152905,0.5061112496882015,0.0009977550511349464
2018,-0.4220217758833333,0,0.0,31990.0,10.373209892223665,-0.4070097921090768,-0.9830249973371659,-1.2460737399576782,-1.4946036202328241,0,-0.17436938485825065,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2020,0.07837909699312244,0,0.0,35297.0,10.471581584092512,-0.7346608476442754,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,1.6221882880903848,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.0022449488650536295,0.0014966325767024195,0.5061112496882015,0.0022449488650536295
2016,0.5062231819886154,0,0.0,29995.0,10.30881931842128,-0.07935873657387821,1.1156843109745698,0.22910535966664922,1.2261891660146014,0,0.771684077052315,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2015,0.984746098793426,0,0.0,31900.0,10.370392636243981,0.0844667911937211,0.29445023380910795,1.7042844592909767,1.2261891660146014,0,1.1204396693415375,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02269892741332003,0.0002494387627837366,0.22649039660763282,0.13444749314043403,0.0002494387627837366
2022,-1.1788192895399863,0,0.0,44998.0,10.714395546283317,-1.062311903179474,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-1.3612134913397111,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.021701172362185085,0.0027438263906211027,0.09329009728111748,0.5061112496882015,0.0027438263906211027
2024,-1.1634626472973892,0,0.0,52991.0,10.877896237744931,-1.2261374309470734,-0.16179092017170416,-0.8772789650515964,-0.13420722710911134,0,-0.6926684929475949,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.015964080818159143,0.0002494387627837366,0.0004988775255674732,0.5061112496882015,0.0002494387627837366
2017,0.05286756430118666,1,0.0,11499.0,9.350102314351341,-0.2431842643414775,-1.2750193358848856,-1.2460737399576782,-1.4946036202328241,0,0.3742690060244313,0,0,1,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.09628336243452232,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2018,0.05753384164513893,0,0.0,52000.0,10.859018228147887,-0.4070097921090768,0.8419396185860825,1.8518023692534096,1.2261891660146014,0,0.6646783169776068,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.001247193813918683,0.22649039660763282,0.5061112496882015,0.001247193813918683
2008,2.7210220006681265,1,0.0,10500.0,9.259225769705994,1.2312454855669162,-0.7092803049486787,-0.36096628018308163,-0.13420722710911134,0,1.2505428487995698,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2021,-0.5578027969573544,1,0.0,25987.0,10.165390172000421,-0.8984863754118747,-0.16179092017170416,-0.8772789650515964,-0.13420722710911134,0,0.4801953413495982,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.017959590920429036,0.0007483162883512097,0.0002494387627837366,0.5061112496882015,0.0007483162883512097
2016,-0.3962042577917941,0,0.0,46599.0,10.749355820113736,-0.07935873657387821,2.2745368420858325,1.335489684384895,1.2261891660146014,0,-0.45636438663165385,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2015,-1.0225372466925355,0,0.0,54500.0,10.905974329106854,0.0844667911937211,0.9240630263026286,0.7454180445351639,1.2261891660146014,0,-1.3379708716017435,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0022449488650536295,0.20354203043152905,0.13444749314043403,0.0022449488650536295
2014,0.8975402599064491,1,0.0,17500.0,9.770013301136158,0.2482923189613204,-0.34428738176402895,-0.13968941523943265,-0.13420722710911134,0,0.775900109039774,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.015964080818159143,0.0002494387627837366,0.01845846844599651,0.13444749314043403,0.0002494387627837366
2019,-0.8833712621354015,0,0.0,67999.0,11.127262984158243,-0.5708353198766761,-0.16179092017170416,2.2205971441594916,-0.13420722710911134,1,-0.8782490933512149,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02269892741332003,0.001247193813918683,0.0002494387627837366,0.5061112496882015,0.001247193813918683
2012,0.7373186550391042,0,0.0,15500.0,9.648659816955295,0.575943374496519,-0.16179092017170416,-0.5084841901455145,-0.13420722710911134,0,0.2592078681615665,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.22649039660763282,0.03916188575704665,0.0004988775255674732
2023,-1.215480165229972,0,0.0,73600.0,11.206413891581187,-1.2261374309470734,1.1430587802134184,-0.5084841901455145,-0.13420722710911134,0,-1.4655981306894956,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.09353953604390122,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2019,0.8222678516040058,0,0.0,34918.0,10.460786372659188,-0.5708353198766761,-0.16179092017170416,1.4830075943473278,-0.13420722710911134,0,2.603372726630659,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02269892741332003,0.004489897730107259,0.003492142678972312,0.5061112496882015,0.004489897730107259
2013,0.8998925226659005,0,0.0,17000.0,9.741027444837728,0.4121178467289197,-1.065148405053712,-1.2460737399576782,-1.4946036202328241,0,0.5801886810138299,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.001995510102269893,0.010725866799700674,0.13444749314043403,0.001995510102269893
2019,-0.20492513486470126,1,0.0,22500.0,10.021315031649332,-0.5708353198766761,-0.2165398586494016,-0.06593046025821621,-0.13420722710911134,0,0.5066234868801721,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.001746071339486156,0.22649039660763282,0.13444749314043403,0.001746071339486156
2016,0.42613150364241814,1,0.0,13000.0,9.472781556562168,-0.07935873657387821,-1.6217626129103029,-1.61486851486376,-1.4946036202328241,0,0.6626930843018602,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.014716887004240458,0.0004988775255674732,0.12372162634073335,0.11773509603392367,0.0004988775255674732
2016,-0.2871969591830729,0,0.0,31700.0,10.36410350510914,-0.07935873657387821,0.20320200301294553,-1.0247968750140293,-1.4946036202328241,0,-0.3080242102520949,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.09628336243452232,0.0007483162883512097,0.08730356697430781,0.5061112496882015,0.0007483162883512097
2017,-0.5778830888063293,0,0.0,64600.0,11.075985169527042,-0.2431842643414775,1.5992999341942304,0.22910535966664922,1.2261891660146014,0,-0.5913669734621059,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0009977550511349464,0.12372162634073335,0.5061112496882015,0.0009977550511349464
2021,-0.630875935200148,1,0.0,29614.0,10.296036268711065,-0.8984863754118747,-0.16179092017170416,-1.61486851486376,-0.13420722710911134,1,0.2564554458668325,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09628336243452232,0.0007483162883512097,0.0002494387627837366,0.0004988775255674732,0.0007483162883512097
2021,-1.0963753484343377,0,0.0,43663.0,10.68427924294812,-0.8984863754118747,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,-1.1688397114077025,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.001995510102269893,0.0009977550511349464,0.5061112496882015,0.001995510102269893
2017,-0.44305827210606896,0,0.0,20995.0,9.95208722237219,-0.2431842643414775,-0.7366547741875273,-1.2460737399576782,-1.4946036202328241,0,-0.3849594282744252,1,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09353953604390122,0.0007483162883512097,0.09329009728111748,0.5061112496882015,0.0007483162883512097
2018,-0.3869099512788399,0,0.0,25625.0,10.151362740069521,-0.4070097921090768,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,-0.11293647767326762,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2013,-0.8408392915905251,0,0.0,33000.0,10.404293143019792,0.4121178467289197,-0.25303915096786656,0.00782849472300023,-0.13420722710911134,0,-1.1964387202575288,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.015964080818159143,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2022,-1.0081750569986496,0,0.0,41000.0,10.62135173563291,-1.062311903179474,0.34007434920718915,-0.28720732520186554,-0.13420722710911134,0,-0.6645613336066514,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.004988775255674732,0.0002494387627837366,0.01845846844599651,0.13444749314043403,0.0002494387627837366
2021,-0.9659873200283271,0,0.0,98000.0,11.49273296168228,-0.8984863754118747,0.5043211646402815,1.4830075943473278,1.2261891660146014,0,-0.769609507952718,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.001995510102269893,0.22649039660763282,0.5061112496882015,0.001995510102269893
2022,-0.6314305337369291,0,0.0,43500.0,10.680539205318292,-1.062311903179474,-0.3169129125251803,-0.06593046025821621,-0.13420722710911134,0,0.8734917323287155,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0014966325767024195,0.12372162634073335,0.5061112496882015,0.0014966325767024195
2022,-0.988209509674526,1,0.0,24999.0,10.126631103850338,-1.062311903179474,-1.7221356667860814,-1.5411095598825437,-1.4946036202328241,0,-0.5830523284880462,0,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.017959590920429036,0.0002494387627837366,0.08730356697430781,0.11773509603392367,0.0002494387627837366
2009,0.6887052246771096,0,0.0,6975.0,8.850230965588816,1.0674199577993169,-1.4118916820791292,-0.7297610550891636,-0.13420722710911134,0,-0.12687671046426707,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.0009977550511349464,0.010476428036916938,0.002494387627837366,0.0009977550511349464
2023,-1.135579727758527,0,0.0,76500.0,11.245059091624615,-1.2261374309470734,0.5590701031179789,-0.5084841901455145,-0.13420722710911134,0,-0.9763099602467891,1,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09353953604390122,0.0009977550511349464,0.08730356697430781,0.031928161636318286,0.0009977550511349464
2014,0.3907328177257966,0,0.0,23598.0,10.06895961723459,0.2482923189613204,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.2116183252619582,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09628336243452232,0.0007483162883512097,0.0014966325767024195,0.0002494387627837366,0.0007483162883512097
2018,-0.3141427984356498,0,0.0,67250.0,11.116187167242005,-0.4070097921090768,2.18328861128967,0.524141179591515,1.2261891660146014,0,0.01437954184680872,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0022449488650536295,0.12372162634073335,0.03916188575704665,0.0022449488650536295
2001,0.9020726686380749,0,0.0,14000.0,9.546884034617925,2.378024179940111,-1.7130108437064653,-0.6560021001079474,-0.13420722710911134,0,-0.5095162875984773,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.014716887004240458,0.0004988775255674732,0.08730356697430781,0.11773509603392367,0.0004988775255674732
2010,0.27313880384070427,0,0.0,69000.0,11.141876276228,0.9035944300317176,2.146789318971205,2.1468381891782746,2.5865855591383142,0,-0.36788071782572684,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0027438263906211027,0.0009977550511349464,0.09329009728111748,0.5061112496882015,0.0009977550511349464
2016,1.1528468277005592,0,0.0,26500.0,10.184937747111391,-0.07935873657387821,0.47694669540143275,-0.13968941523943265,-0.13420722710911134,0,1.6516275934989186,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.012970815664754302,0.0014966325767024195,0.12372162634073335,0.13444749314043403,0.0014966325767024195
2022,-0.9741915535551939,1,0.0,39777.0,10.591069274623191,-1.062311903179474,-0.9739001742575496,-1.2460737399576782,-1.4946036202328241,0,-0.5258242626336997,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0007483162883512097,0.22649039660763282,0.5061112496882015,0.0007483162883512097
2022,-0.9523327215710241,0,0.0,41741.0,10.639263095151696,-1.062311903179474,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,-0.4365859553055716,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02269892741332003,0.0027438263906211027,0.003492142678972312,0.5061112496882015,0.0027438263906211027
2022,-0.9579360792012619,0,0.0,56740.0,10.946252332458506,-1.062311903179474,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,-0.45946156689537176,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.0002494387627837366,0.003492142678972312,0.0002494387627837366,0.0002494387627837366
2010,0.48445997044182154,0,0.0,5800.0,8.665785595466064,0.9035944300317176,-0.8461526511429223,-0.36096628018308163,-0.13420722710911134,0,-0.1953376628946079,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.009478672985781991,0.0002494387627837366,0.010725866799700674,0.13444749314043403,0.0002494387627837366
2014,-0.3770801703165798,1,0.0,25000.0,10.12667110305036,0.2482923189613204,-1.1655214589294907,-1.2460737399576782,-1.4946036202328241,0,-0.6432682577687017,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.015964080818159143,0.0004988775255674732,0.08730356697430781,0.5061112496882015,0.0004988775255674732
1998,-1.091058852116228,0,0.0,39500.0,10.584081267024454,2.869500763242909,0.1119537722167831,1.4830075943473278,1.2261891660146014,0,-1.534944936674977,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0054876527812422055,0.06510351708655525,0.5061112496882015,0.0054876527812422055
2006,0.4815913573205394,0,0.0,29994.0,10.308785980087194,1.5588965411021147,-0.02491857397746052,1.7042844592909767,1.2261891660146014,0,-0.4932096657247097,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.003991020204539786,0.0002494387627837366,0.06510351708655525,0.13444749314043403,0.0002494387627837366
2021,-0.9560810427161661,0,0.0,101998.0,11.532718288296781,-0.8984863754118747,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.7392778497846801,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.0004988775255674732,0.0004988775255674732,0.0002494387627837366,0.0004988775255674732
2011,1.2867154400270588,1,0.0,10999.0,9.305650551780507,0.7397689022641183,-0.20741503556978536,0.00782849472300023,-0.13420722710911134,0,0.6069261883343473,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09628336243452232,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2010,-0.6132244024605252,0,0.0,6500.0,8.77971129020447,0.9035944300317176,-1.3297682743625832,-0.9510379200328128,-1.4946036202328241,0,-1.0915934336580793,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.02269892741332003,0.0007483162883512097,0.06510351708655525,0.03916188575704665,0.0007483162883512097
2018,-0.5371105343091725,0,0.0,72567.0,11.19227933229478,-0.4070097921090768,1.736172280388474,0.966694909478813,1.2261891660146014,0,-0.3757328028534729,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0002494387627837366,0.08730356697430781,0.007233724120728361,0.0002494387627837366
2022,-1.0241627941279288,0,0.0,37500.0,10.53212287826962,-1.062311903179474,-0.3169129125251803,-0.06593046025821621,-0.13420722710911134,0,-0.7298309967092893,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2020,-0.804407904950242,0,0.0,63999.0,11.06663836234181,-0.7346608476442754,0.8875637339841637,-0.5084841901455145,-0.13420722710911134,0,-0.5401896929162017,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0037415814417560487,0.09329009728111748,0.5061112496882015,0.0037415814417560487
2019,-1.0559852756866852,0,0.0,135000.0,11.813037464800539,-0.5708353198766761,2.758152465305493,0.22910535966664922,1.2261891660146014,0,-1.2305960295663605,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0007483162883512097,0.12372162634073335,0.11773509603392367,0.0007483162883512097
2021,-1.040686005706514,0,0.0,29900.0,10.305647203635566,-0.8984863754118747,0.0663296568187019,-0.06593046025821621,-0.13420722710911134,0,-0.9983266060306251,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.07283611873285109,0.0014966325767024195,0.22649039660763282,0.5061112496882015,0.0014966325767024195
2018,-0.3197079078909371,0,0.0,54000.0,10.896757843893464,-0.4070097921090768,2.18328861128967,0.524141179591515,1.2261891660146014,0,0.004642626819123577,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0022449488650536295,0.08730356697430781,0.5061112496882015,0.0022449488650536295
2007,1.4014599648783443,1,0.0,10000.0,9.210440366976517,1.3950710133345154,0.4951963415606652,1.335489684384895,1.2261891660146014,0,0.19425052181155328,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2022,-0.7775768102225163,0,0.0,81900.0,11.313266479778829,-1.062311903179474,-0.16179092017170416,1.8518023692534096,-0.13420722710911134,0,0.27685206076130064,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02269892741332003,0.0004988775255674732,0.0007483162883512097,0.5061112496882015,0.0004988775255674732
2016,-0.6352553512319721,0,0.0,67000.0,11.112462823634855,-0.07935873657387821,2.1194148497323564,0.22910535966664922,1.2261891660146014,0,-0.7816717909727915,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0009977550511349464,0.12372162634073335,0.5061112496882015,0.0009977550511349464
2020,-0.8609004593520249,0,0.0,55998.0,10.933089112414988,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.6785676430449566,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.05013719131953105,0.002993265153404839,0.0037415814417560487,0.03317535545023697,0.002993265153404839
2022,-1.0425984144540352,0,0.0,50500.0,10.829748417047593,-1.062311903179474,0.43132258000335155,-0.13968941523943265,-0.13420722710911134,0,-0.8050941010525224,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.004988775255674732,0.0009977550511349464,0.20354203043152905,0.5061112496882015,0.0009977550511349464
2008,-0.04474177817230681,1,0.0,33995.0,10.433998149618517,1.2312454855669162,0.47694669540143275,0.4503822246102982,1.2261891660146014,0,-0.7420194524484061,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.0022449488650536295,0.0007483162883512097,0.06510351708655525,0.13444749314043403,0.0007483162883512097
2006,0.37258405871181827,0,0.0,10200.0,9.23024103368252,1.5588965411021147,-0.25303915096786656,-0.13968941523943265,-0.13420722710911134,0,-0.5634760691715414,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.028934896482913443,0.0009977550511349464,0.09329009728111748,0.11773509603392367,0.0009977550511349464
2013,1.4148468261109943,1,0.0,18800.0,9.841665338892785,0.4121178467289197,0.486071518481049,1.4830075943473278,1.2261891660146014,0,1.1057618442147115,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04963831379396358,0.001247193813918683,0.20354203043152905,0.11773509603392367,0.001247193813918683
2021,-0.45262031584367607,0,0.0,62900.0,11.049317340813348,-0.8984863754118747,0.24882611841102673,1.187971774422462,1.2261891660146014,0,0.8022496269175675,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0007483162883512097,0.12372162634073335,0.11773509603392367,0.0007483162883512097
2020,-0.4881528703726241,0,0.0,24590.0,10.11013580132114,-0.7346608476442754,-0.16179092017170416,-0.9510379200328128,-0.13420722710911134,0,0.23447386878969542,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.035669743078074335,0.0004988775255674732,0.0002494387627837366,0.5061112496882015,0.0004988775255674732
2022,-1.0892994360685084,0,0.0,47998.0,10.778935456339678,-1.062311903179474,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.9957502222207544,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2021,-0.6323102417607891,0,0.0,33410.0,10.41664046606121,-0.8984863754118747,-0.16179092017170416,-1.61486851486376,-0.13420722710911134,1,0.2520637965181785,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09628336243452232,0.0007483162883512097,0.0004988775255674732,0.0004988775255674732,0.0007483162883512097
2017,-0.03284659576272356,1,0.0,42000.0,10.645448706505872,-0.2431842643414775,1.2890559494872782,0.22910535966664922,1.2261891660146014,0,0.24304650708383765,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2005,3.0160684222357346,0,0.0,3550.0,8.174984532943087,1.7227220688697142,-1.0012746434963984,-0.8772789650515964,-0.8144054236709677,0,1.4164955860709145,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.009478672985781991,0.0002494387627837366,0.06510351708655525,0.13444749314043403,0.0002494387627837366
2017,-0.14759112061400897,1,0.0,29500.0,10.292179440058462,-0.2431842643414775,-0.2347895048086341,-0.13968941523943265,-0.13420722710911134,0,0.06738051117942848,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.001247193813918683,0.20354203043152905,0.5061112496882015,0.001247193813918683
2017,0.4643796785928466,0,0.0,29999.0,10.308952660644293,-0.2431842643414775,0.24882611841102673,1.187971774422462,1.2261891660146014,0,1.0042658226696104,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0004988775255674732,0.12372162634073335,0.11773509603392367,0.0004988775255674732
2015,1.3345256587150944,0,0.0,28000.0,10.239995502805316,0.0844667911937211,0.24882611841102673,1.187971774422462,1.2261891660146014,0,1.5488304887301927,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.001746071339486156,0.22649039660763282,0.5061112496882015,0.001746071339486156
2022,-0.9336867362826902,0,0.0,47950.0,10.777934935151473,-1.062311903179474,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.36046403960572476,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.015964080818159143,0.0004988775255674732,0.0007483162883512097,0.0014966325767024195,0.0004988775255674732
2020,-0.9487182690382086,0,0.0,162950.0,12.001204821098673,-0.7346608476442754,-0.16179092017170416,1.7042844592909767,-0.13420722710911134,1,-0.8936764944299407,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.008231479171863308,0.0004988775255674732,0.0002494387627837366,0.0002494387627837366,0.0004988775255674732
2022,-1.2255264308624514,0,0.0,695000.0,13.451668563394815,-1.062311903179474,-0.16179092017170416,2.2205971441594916,-0.13420722710911134,1,-1.5515338903574294,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0027438263906211027,0.0007483162883512097,0.09329009728111748,0.0002494387627837366,0.0007483162883512097
2022,-0.8490817732923425,0,0.0,44249.0,10.697610650436076,-1.062311903179474,-0.25303915096786656,-0.8772789650515964,-1.4946036202328241,0,-0.015065726727650641,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.004988775255674732,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
1999,1.783941714382629,1,0.0,2500.0,7.824445930877619,2.7056752354753097,-1.1655214589294907,0.08158744970421634,-0.13420722710911134,0,-0.1781013342821393,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0037415814417560487,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2021,-0.4553741844401069,0,0.0,51998.0,10.85897976660942,-0.8984863754118747,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.793817660168152,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.04065851833374907,0.0027438263906211027,0.22649039660763282,0.5061112496882015,0.0027438263906211027
2020,-0.5922452785002152,0,0.0,85998.0,11.362090947261063,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.020499449609361176,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0007483162883512097,0.08730356697430781,0.03142928411075081,0.0007483162883512097
2023,-1.2162451287289806,0,0.0,92900.0,11.439289689006644,-1.2261374309470734,1.5992999341942304,-0.5084841901455145,-0.13420722710911134,0,-1.4702825554902874,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0007483162883512097,0.12372162634073335,0.031928161636318286,0.0007483162883512097
